Step,AgentID,Agent census ID,Preference,Power,Proximity,Utility,Influence Message,Ideology,Stakeholder Pref,Agent Type
8,259,27913,7.87666196788964,0.560936999,0.0037137554018216,56.0936999,3.4281911418282635e-06,1.0,13.0,House
8,260,24038,5.226757015622293,0.5020639625,0.0037116695622308,70.6509126144581,3.89619774475117e-06,0.0,13.0,House
8,261,24159,2.6502426968203596,0.30050196375,0.0037040675121513,44.76870098620901,2.3251967154331136e-06,0.0,13.0,House
8,262,24158,2.605520991263842,0.240401571,0.0036767327888854,24.0401571,9.203157163360921e-07,0.0,13.0,House
8,263,24314,2.8038723016402147,0.954592818,0.0036731610618614,95.4592818,3.6493607085377236e-06,0.0,13.0,House
8,264,25176,8.13929014513261,0.946978198,0.0036729998689168,94.6978198,5.706974723171534e-06,1.0,13.0,House
8,265,24164,5.51386228745337,0.461139555,0.003670226873679,68.6046922394581,5.5528028070685946e-06,1.0,13.0,House
8,266,27871,2.074772567238897,0.54949503,0.0036643288185989,54.949503,2.0935068136707086e-06,0.0,13.0,House
8,267,31711,2.6798632545850443,0.510910949,0.0036605051388802,51.0910949,1.9436170515866576e-06,0.0,13.0,House
8,268,24157,2.9218946274297695,0.239690205,0.0036467254150987,23.9690205,9.069560964773793e-07,0.0,13.0,House
8,269,24297,5.932627027199822,0.29609976125,0.003642008870133,42.88114484359724,2.2366859302099144e-06,0.0,13.0,House
8,270,30782,2.7709614669100495,0.757464332,0.0036399212100903,75.7464332,2.8585460859912755e-06,0.0,13.0,House
8,271,25161,7.481511697565459,0.510850834,0.003615792809715,51.0850834,3.018017986756724e-06,1.0,13.0,House
8,272,24296,5.557811735463749,0.29609976125,0.0036147005932341,42.598376238323816,2.212900145244813e-06,0.0,13.0,House
8,273,27905,7.694191697456137,0.507905178,0.0036141407180727,50.7905178,2.9988806341373257e-06,1.0,13.0,House
8,274,24169,7.340032540322354,0.4132434275,0.0036108237239425,61.565662937238734,4.874251043262871e-06,1.0,13.0,House
8,275,27887,2.3328206386263846,0.44682791,0.0035927021679117,44.682791,1.6552839858230618e-06,0.0,13.0,House
8,276,24165,8.112046393979517,0.37074307624999997,0.0035902708352112,55.33470856996892,4.341498085004788e-06,1.0,13.0,House
8,277,27857,2.419661564462001,0.542100834,0.0035894972968612,54.2100834,2.005684874836563e-06,0.0,13.0,House
8,278,31712,12.62753293268129,0.5356785025,0.003584111555461,73.18400976300221,3.9554175042584054e-06,0.0,13.0,House
8,279,24298,19.226614310157863,0.29609976125,0.0035807587819768,40.24045919848632,2.1834842224586316e-06,0.0,13.0,House
8,280,25205,7.437652031975772,0.659816848,0.0035798579841299,65.9816848,3.84915742245796e-06,1.0,13.0,House
8,281,25210,2.21800813595207,0.713008977,0.0035776895348517,71.3008977,2.6257248692949975e-06,0.0,13.0,House
8,282,27841,3.620575690458724,0.438491904,0.0035603345793643,43.8491904,1.6037046077005971e-06,0.0,13.0,House
8,283,24295,2.6833704367822,0.29609976125,0.0035565407689474,44.41738879851297,2.1625955962743455e-06,0.0,13.0,House
8,284,30776,7.696867538472137,0.420757855,0.0035529496185074,42.0757855,2.431287691920898e-06,1.0,13.0,House
8,285,24306,13.761932243988829,0.24378055875,0.0035455005135839,35.93298032512642,2.809848597517414e-06,1.0,13.0,House
8,286,25177,7.252621978219548,1.106203912,0.0035437887805172,110.6203912,6.371246926323918e-06,1.0,13.0,House
8,287,27914,3.171012119261388,0.4558853,0.0035407214633908,45.58853,1.6543338527747026e-06,0.0,13.0,House
8,288,27864,3.4101249921519377,0.490391552,0.0035383604367396,49.0391552,1.7778731884557286e-06,0.0,13.0,House
8,289,24168,7.654333817733205,0.4066182075,0.0035347102118326,61.23440193723874,4.668752368200016e-06,1.0,13.0,House
8,290,24299,4.688939386249744,0.24378055875,0.0035231552732433,37.62449907348632,2.787533712141003e-06,1.0,13.0,House
8,291,27898,7.579437977756451,0.459051379,0.0035230476315544,45.9051379,2.6244338763105137e-06,1.0,13.0,House
8,292,25160,2.6871678615348182,0.715503767,0.0035126682960766,71.5503767,2.567414695099497e-06,0.0,13.0,House
8,293,27842,2.1910781538674935,0.446457198,0.0035123566111772,44.6457198,1.60180442210731e-06,0.0,13.0,House
8,294,24166,7.373703790875872,0.36717372375,0.0035106072877201,55.156240944968914,4.17965038900875e-06,1.0,13.0,House
8,295,27882,3.2678032188500366,0.729741103,0.0035100842618404,72.97411029999999,2.6157814593153984e-06,0.0,13.0,House
8,296,25186,7.611650706749458,0.837928823,0.0035094802985516,83.7928823,4.767270847009346e-06,1.0,13.0,House
8,297,30783,7.650988822063861,0.43475973874999996,0.0035054543715999,65.61943049423374,4.939853613608242e-06,1.0,13.0,House
8,298,31713,2.8257024979820122,0.523595303,0.0034986451059043,52.3595303,1.8682137877462736e-06,0.0,13.0,House
8,299,24294,5.695946948724858,0.29609976125,0.0034983609385822,43.21501001753686,2.112754748239753e-06,0.0,13.0,House
8,300,24305,48.848557406547016,0.24394337124999999,0.0034886383940784,32.164838620656425,2.75501730662056e-06,1.0,61.0,House
8,301,b704c36a-50ab-481c-9685-156c034dbd23,28.0,,,,,,,Stakeholder
8,302,a2ac3076-b073-4614-8fdd-a5e52c52d891,36.0,,,,,,,Stakeholder
8,303,d26988e9-f7f5-4b82-b4bb-b3075f97351e,36.0,,,,,,,Stakeholder
8,304,f8ae5552-aa4e-455f-b4c5-a6ca83d4bac8,36.0,,,,,,,Stakeholder
8,305,201d5d29-221e-4694-a82d-0eda5bd385ee,33.0,,,,,,,Stakeholder
8,306,be6b63d0-3c15-4b50-b85c-8c47a7854c43,34.0,,,,,,,Stakeholder
8,307,b41897e3-800a-463a-b685-4eb929d063a7,36.0,,,,,,,Stakeholder
8,308,d218c179-f036-4633-9783-2403417ebdf1,34.0,,,,,,,Stakeholder
8,309,c40be5dc-0323-43ad-91d3-ee6412b9f3f4,38.0,,,,,,,Stakeholder
8,310,0f4b098d-fcb5-4714-b023-d2043719fcf8,13.0,,,,,,,Stakeholder
8,311,15136698-fb01-40f7-b817-f7a23a07fdc5,56.0,,,,,,,Stakeholder
8,312,d84d989f-76f4-4614-967a-defebf59e7a3,66.0,,,,,,,Stakeholder
8,313,71fde0b2-e25a-4623-a255-1e6ebc734c89,75.0,,,,,,,Stakeholder
8,314,4349a493-4a61-461b-8015-24ea4560cad8,47.0,,,,,,,Stakeholder
8,315,5c195055-05f8-4d50-b237-805f9e7bd5a4,54.0,,,,,,,Stakeholder
8,316,93e49232-9a87-4afa-af1e-e0e6a7fa0831,28.0,,,,,,,Stakeholder
9,1,24076,45.62786213516878,0.96520319,0.0435293407790591,77.73593650340516,0.0004893464841297662,0.0,43.392156627741386,House
9,2,24079,18.45794735597786,0.58953190125,0.0280662401955195,61.92843150980134,0.00013130691760660572,0.0,43.392156627741386,House
9,3,24078,19.515308381978898,0.5586601275,0.0277786992382735,59.31817746081542,0.0001220850650469039,0.0,43.392156627741386,House
9,4,24075,20.75019565133201,0.6885094375,0.0261558030096542,73.596330643576,0.00013465675558213782,0.0,43.392156627741386,House
9,5,24080,29.461310528097474,0.584592417,0.0240748018668146,58.4592417,4.9103665107772305e-05,0.0,43.392156627741386,House
9,6,27799,51.91674786524913,0.66260971125,0.0220538633725555,54.5572944977973,9.488182084332865e-05,0.0,43.392156627741386,House
9,7,24063,46.214192152137365,1.00058362,0.0205804604243751,80.86372412279641,0.00015113454301926313,1.0,43.392156627741386,House
9,8,24081,23.910142331797022,0.905929384,0.019513124380375,90.5929384,5.199972825266531e-05,0.0,43.392156627741386,House
9,9,24074,24.38791637968051,0.629368387,0.0190227574335411,62.9368387,3.4512982946364044e-05,0.0,43.392156627741386,House
9,10,24064,23.94968989314628,0.645930186,0.0187640355594089,64.5930186,3.4563146140574456e-05,0.0,43.392156627741386,House
9,11,27798,20.74510015054842,0.536480042,0.0168898328473431,53.6480042,2.3801406022932026e-05,0.0,43.392156627741386,House
9,12,24065,21.012492630739857,0.632514428,0.0163097766792522,63.2514428,2.6380231080598763e-05,0.0,43.392156627741386,House
9,13,24082,65.61072814762915,0.7065691125,0.0157861332048924,56.755264560297306,9.579799671481594e-05,2.0,61.0,House
9,14,24073,19.266248675788386,0.593068692,0.0147430990217619,59.3068692,2.07152581877429e-05,0.0,43.392156627741386,House
9,15,27780,17.901183036815322,0.698180507,0.0141849021709291,69.8180507,2.280000274108066e-05,0.0,43.392156627741386,House
9,16,24066,17.307520198938477,0.530708961,0.0139851478546887,53.0708961,1.6909030703407204e-05,0.0,43.392156627741386,House
9,17,27782,17.661083847459548,0.438021,0.0139409084502296,43.8021,1.3879315833099847e-05,0.0,43.392156627741386,House
9,18,27797,19.821987829455313,0.6165963649999999,0.0135513751637071,64.81452954349882,4.722933614290338e-05,1.0,43.392156627741386,House
9,19,27778,16.382254346485976,0.56683833,0.0126015667552927,56.68383299999999,1.5087466797627634e-05,0.0,43.392156627741386,House
9,20,24083,15.172663904728482,0.681829112,0.0124926484297506,68.18291119999999,1.7879973559368562e-05,0.0,43.392156627741386,House
9,21,24093,15.713376160960333,0.610141472,0.0124672310598412,61.0141472,1.5944314978857587e-05,0.0,43.392156627741386,House
9,22,24072,15.074770199259833,0.76563001,0.0120353722139936,76.563001,1.8836983058323795e-05,0.0,43.392156627741386,House
9,23,24067,15.359067043746723,0.524216496,0.011983869566076,52.4216496,1.2803409868007251e-05,0.0,43.392156627741386,House
9,24,24061,20.83106425445908,0.7136076262500001,0.0119608296244611,76.51942532809773,4.4986351381246696e-05,1.0,43.392156627741386,House
9,25,24062,28.839222751926055,0.7064438725,0.0119316474198685,56.532482730120364,6.459674594331648e-05,2.0,43.392156627741386,House
9,26,24092,31.649832610316203,0.474410869,0.0118718567712823,47.4410869,1.4782237583001368e-05,1.0,43.392156627741386,House
9,27,27800,13.707491953395795,0.39778562375,0.0118603954219798,59.01703374603669,1.909093721594282e-05,0.0,43.392156627741386,House
9,28,27779,14.39723391243095,0.5918864225,0.0117068053290595,61.327298344347895,3.609806539554174e-05,1.0,43.392156627741386,House
9,29,24060,14.152952111468537,0.66544766,0.0115937740369823,66.544766,1.5362615174758684e-05,0.0,43.392156627741386,House
9,30,27783,13.719631355759569,0.630280138,0.0115149753533092,63.0280138,1.4383209627587198e-05,0.0,43.392156627741386,House
9,31,24091,14.211727994554332,0.66070856,0.0114885017109195,66.070856,1.5018818412975098e-05,0.0,43.392156627741386,House
9,32,27796,13.783787638195127,0.455294165,0.0112858140161731,45.5294165,1.004189533385669e-05,0.0,43.392156627741386,House
9,33,24059,13.836948044210914,0.549655338,0.0109126759660025,54.9655338,1.145370979190179e-05,0.0,43.392156627741386,House
9,34,27777,13.243214946829841,0.884167602,0.0108677140037768,88.4167602,1.8296516367880426e-05,0.0,43.392156627741386,House
9,35,24090,12.723374829080088,0.705244069,0.0108630514780907,70.5244069,1.4583415840535232e-05,0.0,43.392156627741386,House
9,36,24094,12.423650137326433,0.462788554,0.0104881727092932,46.278855400000005,9.021190799606934e-06,0.0,43.392156627741386,House
9,37,24068,27.188611179666133,0.685235652,0.0103985318258338,68.52356520000001,1.7441833345281993e-05,1.0,43.392156627741386,House
9,38,27802,12.82033188540915,0.420437239,0.010338125935777,42.0437239,8.000120694398253e-06,0.0,43.392156627741386,House
9,39,24058,13.093227304912247,0.64653134,0.0101457432861836,64.653134,1.1921894891182585e-05,0.0,43.392156627741386,House
9,40,27762,26.33729769910813,0.711956957,0.0101365360537529,71.19569569999999,1.7438507708282305e-05,1.0,43.392156627741386,House
9,41,24089,28.834830608909265,0.65889006875,0.0100829233083288,52.91217349565643,4.7965690825771065e-05,2.0,43.392156627741386,House
9,42,27784,25.061171442684305,0.609921048,0.0098039433520385,60.9921048,1.4210433790449983e-05,1.0,43.392156627741386,House
9,43,27801,11.00837532688607,0.408414155,0.0097582734529342,40.8414155,7.058144880777334e-06,0.0,43.392156627741386,House
9,44,27795,11.258924783287595,0.518756012,0.0096571422231452,51.8756012,8.811347279876254e-06,0.0,43.392156627741386,House
9,45,27776,12.564368856513342,0.665187159,0.0096086091322885,66.5187159,1.120455207192415e-05,0.0,43.392156627741386,House
9,46,27763,24.238012702769293,0.579352357,0.0094598629717817,57.9352357,1.2798192778172767e-05,1.0,43.392156627741386,House
9,47,24071,12.305906008055471,0.937459923,0.0094367432888692,93.7459923,1.532587684788812e-05,0.0,43.392156627741386,House
9,48,27817,24.435985005148996,0.433762825,0.0094071733558031,43.3762825,9.502874795686949e-06,1.0,43.392156627741386,House
9,49,24057,10.790127032691952,0.50932791,0.009296542826093,50.932791,8.1232762954349e-06,0.0,43.392156627741386,House
9,50,24088,11.438825547896988,0.740141071,0.0092566817909382,74.0141071,1.1721131575373787e-05,0.0,43.392156627741386,House
9,51,24084,23.854143120133575,1.113087127,0.0092410974871066,111.3087127,2.375001006031503e-05,1.0,43.392156627741386,House
9,52,27816,10.657288397042649,0.457488378,0.0091265522742042,45.7488378,7.077897000027985e-06,0.0,43.392156627741386,House
9,53,24069,10.660242688643098,0.583830955,0.0091174600285102,58.3830955,9.017762613264356e-06,0.0,43.392156627741386,House
9,54,27764,11.131170320503786,0.447409025,0.0087729016746096,44.7409025,6.487161280598926e-06,0.0,43.392156627741386,House
9,55,27815,21.743977199791036,0.529216095,0.0086166396365102,52.9216095,1.0187169034828587e-05,1.0,43.392156627741386,House
9,56,27785,21.152502598522478,0.496212728,0.0085558657671102,49.6212728,9.45353704522087e-06,1.0,43.392156627741386,House
9,57,27775,13.880089188837076,0.6349440925,0.0085553495202996,78.14728926300221,2.4190989051891176e-05,1.0,43.392156627741386,House
9,58,27803,9.604285807274055,0.929785188,0.0085537767723816,92.9785188,1.29354669394022e-05,0.0,43.392156627741386,House
9,59,24056,14.080935249827897,0.68114529875,0.0085007080179417,82.7654650066383,2.5709548721612094e-05,1.0,43.392156627741386,House
9,60,24087,11.025955869658295,0.609720664,0.0084653413139116,60.9720664,8.34015264351824e-06,0.0,43.392156627741386,House
9,61,27794,10.387570702576216,0.413493908,0.0084335087708058,41.3493908,5.62144706802715e-06,0.0,43.392156627741386,House
9,62,24095,10.15998428123491,0.373986944,0.0084065102574463,37.3986944,5.0578876614665e-06,0.0,43.392156627741386,House
9,63,24096,10.415727368989868,0.552951667,0.0082756399604626,55.2951667,7.289965473535465e-06,0.0,43.392156627741386,House
9,64,24070,20.58765895263936,0.566627926,0.008090844012202,56.6627926,9.95249293524153e-06,1.0,43.392156627741386,House
9,65,27765,9.361453708387128,0.637514027,0.0080718122895465,63.75140270000001,8.071938558097753e-06,0.0,43.392156627741386,House
9,66,24097,9.240645119550184,0.668413354,0.0080181002782529,66.8413354,8.372313074788098e-06,0.0,43.392156627741386,House
9,67,27814,9.434211977470351,0.540357486,0.0078157553368947,54.0357486,6.494976471453156e-06,0.0,43.392156627741386,House
9,68,24086,20.198650644115386,0.538574062,0.007725636341168,53.8574062,8.850397489199609e-06,1.0,43.392156627741386,House
9,69,24098,18.664074205809168,0.626643155,0.0076919385634409,62.6643155,1.0233230947183388e-05,1.0,43.392156627741386,House
9,70,27774,19.601992557415944,0.563331597,0.0076790869702513,56.3331597,9.17729676978909e-06,1.0,43.392156627741386,House
9,71,27793,18.40312842937015,0.634247756,0.0074821600311031,63.4247756,9.955481499304744e-06,1.0,43.392156627741386,House
9,72,27786,8.925210517188649,0.516271241,0.0074508490140097,51.6271241,5.747300550140431e-06,0.0,43.392156627741386,House
9,73,27766,8.40710159073014,0.568381292,0.007418513874853,56.8381292,6.283585966616635e-06,0.0,43.392156627741386,House
9,74,24055,19.341455613622273,1.041680026,0.0074137489308787,104.1680026,1.6137852279517165e-05,1.0,43.392156627741386,House
9,75,27804,18.00415131123297,0.52271361,0.0073458910819366,52.271361000000006,7.992564576920737e-06,1.0,43.392156627741386,House
9,76,24099,9.263580601893697,0.572419045,0.0072960867381851,57.2419045,6.16243323777295e-06,0.0,43.392156627741386,House
9,77,24085,8.981789266519453,0.579662953,0.0070764505029113,57.966295300000006,5.9444485148831706e-06,0.0,43.392156627741386,House
9,78,27813,17.540057352260163,0.644617666,0.007046977219224,64.4617666,9.292524134910156e-06,1.0,43.392156627741386,House
9,79,27773,7.718441381188128,0.59282823,0.0069471357001657,59.28282299999999,5.904453422559155e-06,0.0,43.392156627741386,House
9,80,24100,7.853993237413811,0.517964492,0.0068899186335461,51.796449200000005,5.091833691797115e-06,0.0,43.392156627741386,House
9,81,27805,16.69443129158613,0.565215213,0.006833054441336,56.5215213,7.80140631482646e-06,1.0,43.392156627741386,House
9,82,27767,17.341884840304267,0.503336406,0.0068267559565032,50.3336406,6.938320605524436e-06,1.0,43.392156627741386,House
9,83,24015,7.1331885067530205,0.797210644,0.0067954273931511,79.7210644,7.668047470728058e-06,0.0,43.392156627741386,House
9,84,27787,8.138705965116776,0.489740301,0.0067611938222314,48.9740301,4.673280864829055e-06,0.0,43.392156627741386,House
9,85,24051,7.613574192932838,0.47570335,0.0067311727235796,47.570335,4.507644107532578e-06,0.0,43.392156627741386,House
9,86,27792,17.453808330826874,0.889678182,0.0067219431277462,88.96781820000001,1.2000401099952045e-05,1.0,43.392156627741386,House
9,87,24014,8.305316144943356,0.860432029,0.0066050422875222,86.04320290000001,7.914439145744997e-06,0.0,43.392156627741386,House
9,88,27812,8.093484392068572,0.532422251,0.0064880143730833,53.2422251,4.762052914461059e-06,0.0,43.392156627741386,House
9,89,27818,8.080366034462466,0.665858448,0.0064590579982461,66.5858448,5.913999207856598e-06,0.0,43.392156627741386,House
9,90,24028,7.511261261971484,0.907161751,0.0064530453708119,90.7161751,8.045474754616543e-06,0.0,43.392156627741386,House
9,91,24052,8.31458089845576,0.549174415,0.0064118836423466,54.9174415,4.8220810916251875e-06,0.0,43.392156627741386,House
9,92,27768,6.963790570161321,0.570064524,0.0062982176560438,57.00645239999999,4.867801533104898e-06,0.0,43.392156627741386,House
9,93,24101,7.789491290251549,0.875420808,0.0062713114647416,87.5420808,7.425589428516111e-06,0.0,43.392156627741386,House
9,94,27819,6.630240821564177,0.53795287,0.0062627818554388,53.795287,4.553427562460674e-06,0.0,43.392156627741386,House
9,95,27806,7.154803365442502,0.642844261,0.0062503014050364,64.2844261,5.424405347840964e-06,0.0,43.392156627741386,House
9,96,24016,33.789932407403576,0.76811478,0.0061569616114049,76.811478,1.4844347371089742e-05,2.0,43.392156627741386,House
9,97,27789,15.371921755132007,0.663984851,0.0060969815885108,66.3984851,7.819855857742052e-06,1.0,43.392156627741386,House
9,98,24053,6.327817271901222,0.636351795,0.006071914012775,63.63517950000001,5.133656859834691e-06,0.0,43.392156627741386,House
9,99,27788,5.8872820781013795,0.568691888,0.0060714580989666,56.8691888,4.5872890076675e-06,0.0,43.392156627741386,House
9,100,24029,43.706958066053495,0.69299304625,0.0060460860306772,55.85994141762036,1.1107667278856951e-05,0.0,43.392156627741386,House
9,101,27790,6.435868079358878,0.406921289,0.0060221661785536,40.6921289,3.241241176755377e-06,0.0,43.392156627741386,House
9,102,27820,14.403432663653051,0.765149086,0.0060202848778765,76.5149086,8.85553057482749e-06,1.0,43.392156627741386,House
9,103,27811,14.901293408549675,0.513145239,0.0060192240924777,51.3145239,5.937498854224112e-06,1.0,43.392156627741386,House
9,104,24013,6.874008962085379,0.605201988,0.0060149002384244,60.5201988,4.811611882772093e-06,0.0,43.392156627741386,House
9,105,27772,30.805802572622355,0.819974351,0.0059551994183482,81.9974351,1.5209053683407532e-05,2.0,43.392156627741386,House
9,106,27791,14.223223794509433,0.5882294,0.0059533382385505,58.82294,6.704094134992555e-06,1.0,43.392156627741386,House
9,107,24109,6.991849805091446,0.699693411,0.0059516726553828,69.96934110000001,5.4727866917185995e-06,0.0,43.392156627741386,House
9,108,24110,6.434892905552009,0.637754489,0.0059455749091256,63.7754489,4.980434157383321e-06,0.0,43.392156627741386,House
9,109,24108,14.557900347913344,0.604220103,0.0059087417986537,60.4220103,6.815649719145676e-06,1.0,43.392156627741386,House
9,110,24027,7.153861410230855,0.733859009,0.0058976022619041,73.3859009,5.659789893509441e-06,0.0,43.392156627741386,House
9,111,24107,7.068796397550215,0.566607887,0.0058126194540022,56.6607887,4.273332354997651e-06,0.0,43.392156627741386,House
9,112,27769,14.849778734249636,0.626021962,0.0058113991661214,62.6021962,6.902744917889621e-06,1.0,43.392156627741386,House
9,113,24030,6.067752025559836,0.563131212,0.0057795314071336,56.313121200000005,4.210012211128989e-06,0.0,43.392156627741386,House
9,114,27821,14.624002584190329,0.53938562,0.0057648769457895,53.938562000000005,5.882490530217839e-06,1.0,43.392156627741386,House
9,115,24054,45.36989494352809,0.6165337449999999,0.0057363836072459,60.30246425340516,9.113061477423181e-06,0.0,43.392156627741386,House
9,116,24106,5.403575833206961,0.722266752,0.0056859353389497,72.2266752,5.2661512454106676e-06,0.0,43.392156627741386,House
9,117,25219,6.545063514095771,1.210013225,0.005675522223861,121.0013225,8.797642714491793e-06,0.0,43.392156627741386,House
9,118,24017,7.1200260624551905,0.576486855,0.0056284876317834,57.6486855,4.138413123722597e-06,0.0,43.392156627741386,House
9,119,27807,7.0769982649988625,0.515018836,0.0056198362232372,51.5018836,3.688466449888865e-06,0.0,43.392156627741386,House
9,120,27810,5.828225401710785,0.503987656,0.0055981095431174,50.3987656,3.588152908441165e-06,0.0,43.392156627741386,House
9,121,24105,28.61337322402471,0.524637304,0.0055375844222192,52.4637304,8.903086424530336e-06,2.0,43.392156627741386,House
9,122,24012,5.9758635912830975,0.71599471,0.0055195051786111,71.59947100000001,4.988689989523751e-06,0.0,43.392156627741386,House
9,123,27822,7.676558871234095,0.511021161,0.0055153162114539,51.1021161,3.5564186948254906e-06,0.0,43.392156627741386,House
9,124,24031,13.408293909726723,0.546859971,0.0054765884973341,54.6859971,5.562150380857031e-06,1.0,43.392156627741386,House
9,125,27808,5.145087532410283,0.436327749,0.0054316629557422,43.6327749,2.9667465066141923e-06,0.0,43.392156627741386,House
9,126,27771,5.616963555354059,0.7318752,0.005422352957379,73.18751999999999,4.963314984515183e-06,0.0,43.392156627741386,House
9,127,24026,6.304626997154609,0.888686278,0.00541244933448,88.8686278,6.010027588723871e-06,0.0,43.392156627741386,House
9,128,27839,5.9083763382480115,0.464802421,0.0053830252632971,46.480242100000005,3.117453299113301e-06,0.0,43.392156627741386,House
9,129,24103,7.217005613951562,0.619449343,0.0053460944950859,61.9449343,4.111498292783385e-06,0.0,43.392156627741386,House
9,130,27823,13.197982932409298,0.392403415,0.0053172977650325,39.2403415,3.835192439649638e-06,1.0,43.392156627741386,House
9,131,24047,6.65392200841269,0.432430266,0.0052866407892651,43.2430266,2.8219590400944305e-06,0.0,43.392156627741386,House
9,132,25218,13.770362000095401,0.606414315,0.0052838143152002,60.6414315,5.876652229415355e-06,1.0,43.392156627741386,House
9,133,24114,13.603866031362083,0.535798734,0.005278262393432,53.5798734,5.184989362408807e-06,1.0,43.392156627741386,House
9,134,27838,13.323686099852972,0.608628567,0.0052750870826989,60.8628567,5.885005962530367e-06,1.0,43.392156627741386,House
9,135,27770,12.230139895795586,0.736033184,0.0052153759655773,73.60331839999999,7.0088529819525685e-06,1.0,43.392156627741386,House
9,136,27824,25.876212979361394,0.473934955,0.0051855627340409,56.14858419730134,6.007736878266935e-06,0.0,43.392156627741386,House
9,137,24018,5.516938872537468,0.597236694,0.0051832909222728,59.7236694,3.782870420324433e-06,0.0,43.392156627741386,House
9,138,27809,29.179444828319816,0.344726875,0.0051522061205537,48.62151483581542,6.458854227854987e-06,1.0,43.392156627741386,House
9,139,27837,6.092400948398772,0.469260981,0.0051251105954802,46.9260981,2.9221244453558042e-06,0.0,43.392156627741386,House
9,140,24011,5.663995041853414,0.66425537,0.0050969747438168,66.425537,4.102230616748227e-06,0.0,43.392156627741386,House
9,141,24032,5.753052457142777,0.544655739,0.0050967898518779,54.4655739,3.3634375991411364e-06,0.0,43.392156627741386,House
9,142,24001,6.98535055898808,0.695825986,0.0050881439547909,69.5825986,4.28600378809406e-06,0.0,43.392156627741386,House
9,143,24046,45.01281748894611,0.55437690375,0.0050709083782137,58.55338831029641,6.794707704235177e-06,0.0,43.392156627741386,House
9,144,24111,6.131863238899727,0.742295207,0.0050402097687352,74.2295207,4.50764079491055e-06,0.0,43.392156627741386,House
9,145,24102,6.8634603169878705,0.946146601,0.0050335359173059,94.6146601,5.7341211064395525e-06,0.0,43.392156627741386,House
9,146,24113,12.347438717077592,0.523775649,0.0050206142968654,52.3775649,4.739920990493826e-06,1.0,43.392156627741386,House
9,147,27835,5.493939189857995,0.476705274,0.005011439241151,47.670527400000005,2.870054793440092e-06,0.0,43.392156627741386,House
9,148,24025,6.173539792778941,0.867084803,0.0050111040086033,86.7084803,5.219852258085574e-06,0.0,43.392156627741386,House
9,149,24115,7.294473835260092,0.535838811,0.0050070999568759,53.5838811,3.2218840857677204e-06,0.0,43.392156627741386,House
9,150,27825,12.076354518830716,0.838269477,0.0049901302806854,83.8269477,7.524578729161142e-06,1.0,43.392156627741386,House
9,151,27754,5.78878007523747,0.449633296,0.0049726975987415,44.9633296,2.6757430723384803e-06,0.0,43.392156627741386,House
9,152,25217,4.5906129869066215,0.651571016,0.0049635882766493,65.1571016,3.866825076965252e-06,0.0,43.392156627741386,House
9,153,27892,25.48427613381782,0.495591536,0.0049475211792263,49.5591536,7.340407810853573e-06,2.0,43.392156627741386,House
9,154,24116,11.794864581772742,0.507434274,0.004946060318507,50.7434274,4.5013956074635376e-06,1.0,43.392156627741386,House
9,155,27836,24.5112704720818,0.479129929,0.0049279910505844,47.9129929,7.063041152091217e-06,2.0,43.392156627741386,House
9,156,24117,11.542330910406056,0.529186037,0.0048673282462861,52.9186037,4.595292792880866e-06,1.0,43.392156627741386,House
9,157,24045,9.277538767053084,0.54095112625,0.0048615301268143,76.09425479143889,9.380063505035123e-06,1.0,43.392156627741386,House
9,158,24035,5.188389879651466,0.511411911,0.0048342254596187,51.14119110000001,2.917555637368149e-06,0.0,43.392156627741386,House
9,159,24112,4.969868600685049,0.523775649,0.0048220572878969,52.3775649,2.976880342139359e-06,0.0,43.392156627741386,House
9,160,24019,5.491929118938007,0.609119509,0.0048033572492866,60.9119509,3.4419414087553945e-06,0.0,43.392156627741386,House
9,161,27834,11.163033365403136,0.569032542,0.0047935357303899,56.9032542,4.842239918190929e-06,1.0,43.392156627741386,House
9,162,24118,4.46888754413013,0.830524607,0.0047603664852334,83.0524607,4.630631954253195e-06,0.0,43.392156627741386,House
9,163,27877,11.49564445263558,0.670747836,0.0047600015739391,67.0747836,5.655018452416365e-06,1.0,43.392156627741386,House
9,164,24002,11.141414020715585,0.636582238,0.0047505349823335,63.6582238,5.352862098835936e-06,1.0,43.392156627741386,House
9,165,27827,5.6340969259754345,0.580634819,0.0047416646100081,58.0634819,3.218461564877542e-06,0.0,43.392156627741386,House
9,166,24010,4.940165735668317,0.691918483,0.0047347205287496,69.1918483,3.826960815183917e-06,0.0,43.392156627741386,House
9,167,27876,4.969553007105333,0.601554986,0.0047217980232044,60.1554986,3.3136800792376838e-06,0.0,43.392156627741386,House
9,168,24024,4.780059067929611,0.621383055,0.0046766066781318,62.1383055,3.3743846458713486e-06,0.0,43.392156627741386,House
9,169,25216,5.295674411883056,0.759077429,0.0046750316467837,75.9077429,4.120066951041357e-06,0.0,43.392156627741386,House
9,170,27875,4.157373831229514,0.77376563,0.0046653003219008,77.376563,4.18683301374773e-06,0.0,43.392156627741386,House
9,171,27833,29.730301968522717,0.384513265,0.0046649225778934,53.210374543498816,6.313159812531291e-06,1.0,43.392156627741386,House
9,172,24044,22.177428320302734,0.53710624375,0.0046644207623793,66.026170956076,5.810921280975398e-06,0.0,43.392156627741386,House
9,173,27828,23.422231146373687,0.599180426,0.0046381670073653,59.9180426,8.216628290102793e-06,2.0,43.392156627741386,House
