Step,AgentID,Preference,NGO Message,Disruption,Power,Utility
4,410470107014,47.558357801297916,4.5,1.0,2.7184019850000003,422.1273087398886
4,410510051002,32.05158227487801,4.5,1.0,20.48263904,2048.263904
4,410670325021,36.34854203878383,4.5,1.0,22.8762867,2287.62867
4,410510036013,33.658296009296414,4.5,1.0,27.91022692,2791.022692
4,410670330002,39.91181962878811,4.5,1.0,8.353232004,835.3232004
4,410510093013,39.859991446373705,4.5,1.0,2.080255578,208.0255578
4,410510004023,31.064034161007914,4.5,1.0,18.955880124,1895.5880124
4,410050239021,34.92789740425175,4.5,1.0,0.09085338,16.887785515159813
4,410030005002,35.94833988919123,4.5,1.0,0.0104282225,1.181005505840338
4,410510094004,31.418126366711792,4.5,1.0,38.07948194,3807.948194
4,410670318041,36.97094934784928,4.5,1.0,35.05836852,3505.8368520000004
4,410170011002,38.56303877643093,4.5,1.0,26.19489032,2619.489032
4,410050226031,35.5809877870257,4.5,1.0,0.132270306,13.2270306
4,410430208023,33.8998529075835,4.5,1.0,3.9186403775,1122.6069933638114
4,410050236002,29.567134842485757,4.5,1.0,0.164619962,16.4619962
4,410333607021,35.47916024822188,4.5,1.0,8.6158600825,1336.822378653784
4,410390001002,34.27520432487303,4.5,1.0,29.89486778,2989.486778
4,410470011003,28.000284073638564,4.5,1.0,13.343685068,1334.3685068
4,410510061001,29.686997353867124,4.5,1.0,122.39047054,12239.047054
4,410470028002,27.64539220778399,4.5,1.0,20.38880088,2038.880088
4,410050227082,42.38659600444095,4.5,1.0,0.253448878,25.3448878
4,410470025021,30.958422408924807,4.5,1.0,8.31231724,831.2317240000001
4,410710305014,31.670497758329468,4.5,1.0,2.9280607375,361.7535146734393
4,410390016003,26.178307646094385,4.5,1.0,11.71690825,1171.690825
4,410530203023,37.3572109313242,4.5,1.0,7.447605842,744.7605841999999
4,410670319111,37.46894013396349,4.5,1.0,19.361115698,1936.1115698
4,410190500012,36.029012009062036,4.5,1.0,7.142098616,714.2098616000001
4,410390025013,33.36762049801617,4.5,1.0,9.7943822875,1408.004566953301
4,410670319091,30.880832481516283,4.5,1.0,53.70823642,5370.823642
4,410319602021,30.887565298349294,4.5,1.0,2.7476473649999997,771.5004819835414
4,410470025022,28.95092865849572,4.5,1.0,6.839008402,683.9008402000001
4,410470108022,40.592216912328915,4.5,1.0,32.71609594,3271.6095940000005
4,410390048001,43.53335069916183,4.5,1.0,3.43441305,314.23526333367016
4,410510063002,31.256185323569653,4.5,1.0,87.3526997,8735.26997
4,410390045023,32.78227321871783,4.5,1.0,14.84767855,1484.767855
4,410670329022,25.124806492638445,4.5,1.0,6.2401159725,733.7757545763943
4,410170002002,36.996361636601584,4.5,1.0,7.53221482,1362.2240124333114
4,410510104072,32.61562880677906,4.5,1.0,6.36351331,636.351331
4,410470012002,32.50285693494017,4.5,1.0,16.050801238,1605.0801238
4,410333606001,36.78882275770999,4.5,1.0,7.771203502500001,997.7070698009995
4,410050202004,38.09732776096885,4.5,1.0,0.010795705,4.707764149625804
4,410510085001,29.307963004457424,4.5,1.0,6.966533086,696.6533086000001
4,410510047002,40.534792478917204,4.5,1.0,39.13430922,3913.430922
4,410670302004,37.059416361874156,4.5,1.0,28.703527,2870.3527
4,410470023043,31.07644801395003,4.5,1.0,8.680180494,868.0180494
4,410050226061,39.200774571035225,4.5,1.0,0.17971523,17.971523
4,410670319082,38.06975870312794,4.5,1.0,62.17645142,6217.645142
4,410670324091,42.87688133889057,4.5,1.0,3.6117700775,602.3584598263944
4,410290004032,32.104303417523,4.5,1.0,13.2437626975,1920.9826332387097
4,410670315041,41.43964284300134,4.5,1.0,50.5317504,5053.17504
4,410390018011,24.07019102651086,4.5,1.0,11.908380842,1190.8380842
4,410290016022,36.66434157947814,4.5,1.0,2.6206952275,277.57743198514913
4,410030010011,32.072845054022494,4.5,1.0,0.00230241,0.2366100331131228
4,410191800001,26.97105822217066,4.5,1.0,8.139011974,813.9011974000001
4,410510106002,31.54966596360306,4.5,1.0,6.967444694,696.7444694
4,410359716003,43.194109881472336,4.5,1.0,1.22042477,175.61830932171173
4,410192100005,37.075760399183466,4.5,1.0,2.04840042,204.840042
4,410510037011,35.00797289567158,4.5,1.0,25.15412326,2515.412326
4,410470023033,37.31828647022783,4.5,1.0,8.964617614,896.4617614
4,410510080012,28.81796238054499,4.5,1.0,11.308423998,1130.8423998
4,410290021001,41.52492216122532,4.5,1.0,25.7200914,2572.00914
4,410510092012,21.250133416754647,4.5,1.0,7.031060358,703.1060358000001
4,410333604002,31.612219554268698,4.5,1.0,13.3086411525,1940.548380486807
4,410430308002,33.876962136790134,4.5,1.0,14.85307227,1669.3285879888117
4,410470103064,38.44480469479538,4.5,1.0,4.17170236,417.1702360000001
4,410170019021,37.644015644875154,4.5,1.0,16.0646515975,2365.5567898670515
4,410510079002,42.2829719923006,4.5,1.0,18.260139288,1826.0139288
4,410359718001,43.869517040677515,4.5,1.0,7.200200602,720.0200602
4,410670316093,40.25370950181356,4.5,1.0,35.70199822,3570.199822
4,410050235005,31.597045135984526,4.5,1.0,0.146960455,18.950027876433445
4,410390024011,39.43223192427034,4.5,1.0,36.55050768,3655.050768
4,410319602022,34.66781458080751,4.5,1.0,10.162954905,1142.2658589835414
4,410510079001,33.28333111663746,4.5,1.0,6.241074628,624.1074628
4,410019502002,49.39850439582175,4.5,1.0,0.000624932,0.0624932
5,410670314033,38.4590267276846,4.5,1.0,24.1596532,2415.96532
5,410710308012,29.259489646666978,4.5,1.0,9.1647332325,1160.6156050582424
5,410110003004,34.73849732214765,4.5,1.0,7.46658096,789.7438553906206
5,410510025016,46.566606091940564,4.5,1.0,140.62120208,14062.120207999998
5,410510067011,46.27163984302349,4.5,1.0,71.47416224,7147.416224
5,410390034002,39.159243881333396,4.5,1.0,7.676248982500001,1182.6426543794933
5,410050243041,38.50592310830775,4.5,1.0,0.147555864,14.7555864
5,410170004023,44.25194570262976,4.5,1.0,110.73470738,11073.470738
5,410191200002,42.026862280692924,4.5,1.0,2.737149155,329.0056054323653
5,410670317031,33.64948634823251,4.5,1.0,10.647018176,1064.7018176
5,410599505004,38.806675000578466,4.5,1.0,24.02696728,2402.696728
5,410510049003,38.64245053356371,4.5,1.0,34.84403012,3484.403012
5,410510097011,35.7794485485918,4.5,1.0,1.85779462,185.779462
5,410290004061,41.730719714367396,4.5,1.0,7.8315680325,999.9742179049438
5,410459703005,40.81516562668745,4.5,1.0,2.84123018,284.123018
5,410390025032,38.47839283888361,4.5,1.0,13.2910853425,1893.7005466132794
5,410290004052,41.15069726480236,4.5,1.0,12.9135836775,1625.116578064833
5,410659703003,41.44974148770263,4.5,1.0,10.6133223375,1621.0699824181645
5,410510093012,46.4845638567138,4.5,1.0,13.670083146,1367.0083146
5,410670324102,43.675589262285456,4.5,1.0,4.755301988,475.5301988000001
5,410359713003,27.647957535646558,4.5,1.0,1.36507011,182.85057632171174
5,410710308021,30.473424720669392,4.5,1.0,4.9929016325,952.0240250582425
5,410670321083,38.81522165925128,4.5,1.0,49.97731326,4997.731326
5,410510098031,42.49617489217229,4.5,1.0,9.063794478,906.3794478
5,410670318122,39.34673832202154,4.5,1.0,22.63520604,2263.520604
5,410050218022,35.80105064217796,4.5,1.0,0.086915375,15.947773876433448
5,410670312003,34.44181659614623,4.5,1.0,13.532586284,1353.2586284
5,410510082012,34.65331904932877,4.5,1.0,22.12497572,2212.497572
5,410390019042,41.23641549906824,4.5,1.0,6.3663049225,750.2773661950466
5,410470006003,33.790770487465785,4.5,1.0,7.185547476,718.5547476
5,410050218012,33.252465866556186,4.5,1.0,0.316298056,31.6298056
5,410050219001,33.5494644894001,4.5,1.0,0.087772805,12.687280470991336
5,410670302003,32.96312064162034,4.5,1.0,49.89964536,4989.964536
5,410419503032,34.71338030622815,4.5,1.0,13.872219108,1387.2219108
5,410290001001,20.14775356632837,4.5,1.0,0.8014672374999999,186.61603248514916
5,410050232022,34.62617907145356,4.5,1.0,0.280377398,28.0377398
5,410170002004,30.25165553534572,4.5,1.0,0.0,149.6993959430534
5,410030001003,25.73445235391232,4.5,1.0,0.0039854700000000005,0.8588678808403379
5,410670320053,39.067461052743134,4.5,1.0,6.57584675,657.5846750000001
5,410333614001,44.61546498742092,4.5,1.0,10.612862495,1436.672499278784
5,410170011003,41.49313691915696,4.5,1.0,29.8974539,3856.8950732600474
5,410510089022,34.359170841371316,4.5,1.0,3.35807802,335.80780200000004
5,410670321031,39.02763110696675,4.5,1.0,53.93332348,5393.332348
5,410190900004,28.19198267979452,4.5,1.0,4.7603477575,734.9649685718166
5,410470011002,35.90451193257639,4.5,1.0,18.304701006,1830.4701006
5,410510067021,42.46791936701459,4.5,1.0,26.186222,2618.6222
5,410470016023,25.594659864482747,4.5,1.0,4.2417579275,498.29510586488857
5,410333610002,26.638308651793807,4.5,1.0,5.76745227,897.5195081759996
5,410110001004,37.45576076933154,4.5,1.0,1.0476435275,468.79698376562055
5,410170017004,43.35884724427628,4.5,1.0,16.668000837500003,2395.724251867052
5,410670309001,45.89041614430273,4.5,1.0,8.556172976,855.6172975999999
5,410050225001,25.850993350509455,4.5,1.0,0.08249482000000001,8.292719899625805
5,410050216022,30.327194326503978,4.5,1.0,0.24548416,24.548416
5,410390021021,29.348881770762347,4.5,1.0,3.0375619775000002,583.8402189450466
5,410510104021,37.41932879712868,4.5,1.0,18.037706442,1803.7706442
5,410470016014,36.79900440870667,4.5,1.0,11.08514332,1108.514332
5,410050235001,31.720978116679216,4.5,1.0,0.083402235,12.468751970991336
5,410670318121,35.15818938344067,4.5,1.0,48.31301598,4831.301598
5,410050226053,39.97109459915993,4.5,1.0,0.1581621175,24.064896065513814
5,410510074001,44.28339553920887,4.5,1.0,3.567845622,356.7845622
5,410510038011,37.90051464847948,4.5,1.0,24.14715024,2414.715024
5,410110008002,29.664188005760636,4.5,1.0,8.130596294,813.0596294
5,410390027001,26.947939736310662,4.5,1.0,10.0360929275,1300.6348516294934
5,410170003001,33.47844160513954,4.5,1.0,13.325263155,1651.8764291833113
5,410530202022,29.87726036112788,4.5,1.0,13.346727988,1334.6727988
5,410510098033,37.84548777944854,4.5,1.0,6.292974884,629.2974884
5,410510104091,27.403409353503843,4.5,1.0,12.922801462,1292.2801462
5,410290010011,32.32725396415721,4.5,1.0,8.25459816,1392.167302189833
5,410191500001,37.85154250179133,4.5,1.0,6.002396555000001,797.0674084468167
5,410619701004,25.611752521565776,4.5,1.0,16.976721328,1697.6721328
5,410050222071,41.35802888763422,4.5,1.0,0.39432881,39.432881
5,410390037002,23.92478644501722,4.5,1.0,0.0,142.51461083367016
5,410170008001,32.64227993649666,4.5,1.0,17.3084078725,3068.3772544355925
5,410099705003,44.900652485787646,4.5,1.0,18.8504990225,2619.0295226345925
5,410030106003,36.9889221492317,4.5,1.0,0.0001292995,0.12795450811312278
5,410670310034,22.867263300295416,4.5,1.0,48.23720498,4823.720498000001
5,410670321082,41.91194054481257,4.5,1.0,29.61498662,2961.498662
5,410290006022,33.61932321524808,4.5,1.0,12.341901215,1875.8895591137098
5,410390032012,27.87646632560888,4.5,1.0,12.767705922,1276.7705922
5,410470002003,44.179750305001356,4.5,1.0,6.598837822,659.8837822
5,410159502002,34.10721758078567,4.5,1.0,5.894953082,589.4953082
5,410670315044,36.424428137930796,4.5,1.0,30.23456082,3023.456082
5,410470105022,26.736396921635567,4.5,1.0,21.26118544,2126.118544
5,410710307021,38.18692733454799,4.5,1.0,12.128901576,1212.8901576
5,410470015011,38.170815509335235,4.5,1.0,16.998832108,1699.8832108
5,410390007071,40.300599119351304,4.5,1.0,8.607425688,860.7425688
5,410530202032,37.392176966724136,4.5,1.0,1.604964365,295.59869604843936
5,410219601001,47.5863248899627,4.5,1.0,9.91055864,991.055864
5,410670316131,43.47525482682755,4.5,1.0,22.66335492,2266.335492
5,410510005014,26.75417386459565,4.5,1.0,18.70827555,1870.827555
5,410670315112,35.67240251971353,4.5,1.0,17.276704236,1727.6704236
5,410390009023,26.502557752071464,4.5,1.0,9.56967044,1396.7689745783011
5,410670330003,36.69939941745787,4.5,1.0,17.77842448,1777.842448
5,410470028001,29.257505532121172,4.5,1.0,32.38078402,3238.078402
5,410170019022,51.482463546274,4.5,1.0,21.132745737500002,3418.6596651350474
5,410470104004,49.27671450315602,4.5,1.0,3.484127762,348.4127762
5,410430305002,27.606684585044135,4.5,1.0,7.103593646,710.3593646
5,410390030002,37.21179902288858,4.5,1.0,18.574575534,1857.4575534
5,410470012001,38.96588008769483,4.5,1.0,22.15898012,2215.898012
5,410290029003,36.352349125044206,4.5,1.0,13.219692839999999,1936.100964861807
5,410390028003,27.370068167600287,4.5,1.0,19.248012,1924.8012
5,410170003002,47.728830770816806,4.5,1.0,3.5557746375,327.4881278180534
5,410050230022,36.48538559286488,4.5,1.0,0.13982469,13.982469
5,410390022023,35.261034447276934,4.5,1.0,21.64802542,2164.802542
5,410670316162,41.06637511750995,4.5,1.0,18.823159166,1882.3159166
5,410191800004,32.73990764860236,4.5,1.0,1.342848955,259.29059543236536
5,410510001002,35.14180058863674,4.5,1.0,91.44004764,9144.004764
5,410659702003,32.824646101651815,4.5,1.0,13.00101575,1740.4546530431644
5,410510033012,22.55096989888998,4.5,1.0,23.67785416,2367.785416
5,410099703002,38.44088155814967,4.5,1.0,15.932125697499998,2473.1108563845924
5,410050227072,34.84905350402952,4.5,1.0,0.346308922,34.630892200000005
5,410290010021,26.732155423617133,4.5,1.0,6.199721717499999,918.3819021549436
5,410099708002,41.83618895015448,4.5,1.0,3.647499795,1032.32181799523
5,410510101002,34.10523886300639,4.5,1.0,9.335285726,933.5285726
5,410639603002,26.490470721840385,4.5,1.0,15.256561294,1525.6561294
5,410670314042,27.56177287219048,4.5,1.0,50.17270732,5017.270732
5,410050225004,36.57636807865231,4.5,1.0,0.15626815249999998,20.158524140159813
5,410099707001,39.86086854475113,4.5,1.0,13.373748315,1518.63424399523
5,410510010005,38.89882842520604,4.5,1.0,25.01814118,2501.814118
5,410170010013,37.09190638638377,4.5,1.0,27.903640475000003,3598.1388845605925
5,410670324042,37.9447991082576,4.5,1.0,24.70764958,2470.764958
5,410390004034,41.508769366132626,4.5,1.0,11.476272195,1802.9598892382792
5,410470027001,35.894895150808736,4.5,1.0,18.883514686,1888.3514686
5,410510083012,31.207009207374,4.5,1.0,4.649344584,464.9344584
5,410670316132,38.65642035690767,4.5,1.0,17.300969178,1730.0969177999998
5,410670316134,27.623772916228116,4.5,1.0,19.505109202,1950.5109202
5,410470107014,48.79233180059696,4.5,1.0,2.7184019850000003,422.1273087398886
5,410510051002,33.158133080094984,4.5,1.0,20.48263904,2048.263904
5,410670325021,36.87296458334301,4.5,1.0,22.8762867,2287.62867
5,410510036013,35.20930991337304,4.5,1.0,27.91022692,2791.022692
5,410670330002,41.813448998544416,4.5,1.0,8.353232004,835.3232004
5,410510093013,41.42553080103737,4.5,1.0,2.080255578,208.0255578
5,410510004023,32.30018239579204,4.5,1.0,18.955880124,1895.5880124
5,410050239021,37.1895606551007,4.5,1.0,0.09085338,16.887785515159813
5,410030005002,38.71870842362565,4.5,1.0,0.0104282225,1.181005505840338
5,410510094004,32.94595482231573,4.5,1.0,38.07948194,3807.948194
5,410670318041,40.126791810002274,4.5,1.0,35.05836852,3505.8368520000004
5,410170011002,39.35955169127805,4.5,1.0,26.19489032,2619.489032
5,410050226031,38.52757729683464,4.5,1.0,0.1653378825,24.423684315513814
5,410430208023,34.54870042383358,4.5,1.0,3.9186403775,1122.6069933638114
5,410050236002,31.09209353716177,4.5,1.0,0.164619962,16.4619962
5,410333607021,36.34403527017018,4.5,1.0,8.6158600825,1336.822378653784
5,410390001002,36.88959263736829,4.5,1.0,29.89486778,2989.486778
5,410470011003,30.27153443699823,4.5,1.0,13.343685068,1334.3685068
5,410510061001,31.120894010727447,4.5,1.0,122.39047054,12239.047054
5,410470028002,28.321375132107175,4.5,1.0,20.38880088,2038.880088
5,410050227082,45.55070785001871,4.5,1.0,0.253448878,25.3448878
5,410470025021,31.780799020586205,4.5,1.0,8.31231724,831.2317240000001
5,410710305014,33.170134463138936,4.5,1.0,2.9280607375,361.7535146734393
5,410390016003,27.40219478598666,4.5,1.0,11.71690825,1171.690825
5,410530203023,38.73471066591681,4.5,1.0,7.447605842,744.7605841999999
5,410670319111,40.363004427027754,4.5,1.0,19.361115698,1936.1115698
5,410190500012,39.5863353945785,4.5,1.0,7.142098616,714.2098616000001
5,410390025013,35.030074075892934,4.5,1.0,9.7943822875,1408.004566953301
5,410670319091,31.30574947704928,4.5,1.0,53.70823642,5370.823642
5,410319602021,33.803495573150165,4.5,1.0,2.7476473649999997,771.5004819835414
5,410470025022,29.796209948141225,4.5,1.0,6.839008402,683.9008402000001
5,410470108022,43.12738895662941,4.5,1.0,32.71609594,3271.6095940000005
5,410390048001,47.337507130242585,4.5,1.0,3.43441305,314.23526333367016
5,410510063002,33.57973022637712,4.5,1.0,87.3526997,8735.26997
5,410390045023,34.733669508279284,4.5,1.0,14.84767855,1484.767855
5,410670329022,25.88906597011356,4.5,1.0,6.2401159725,733.7757545763943
5,410170002002,39.27162838125258,4.5,1.0,7.53221482,1362.2240124333114
5,410510104072,34.60932592957296,4.5,1.0,6.36351331,636.351331
5,410470012002,32.99430491143811,4.5,1.0,16.050801238,1605.0801238
5,410333606001,37.6304020793148,4.5,1.0,7.771203502500001,997.7070698009995
5,410050202004,40.86181951864439,4.5,1.0,0.010795705,4.707764149625804
5,410510085001,30.728355197864612,4.5,1.0,6.966533086,696.6533086000001
5,410510047002,43.50226706565212,4.5,1.0,39.13430922,3913.430922
5,410670302004,38.568500048897214,4.5,1.0,28.703527,2870.3527
5,410470023043,33.768611643753715,4.5,1.0,8.680180494,868.0180494
5,410050226061,41.54654231159988,4.5,1.0,0.17971523,17.971523
5,410670319082,41.807586813847166,4.5,1.0,62.17645142,6217.645142
5,410670324091,46.285483045856395,4.5,1.0,3.6117700775,602.3584598263944
5,410290004032,33.536326049925044,4.5,1.0,13.2437626975,1920.9826332387097
5,410670315041,43.66679965279869,4.5,1.0,50.5317504,5053.17504
5,410390018011,24.98305065008237,4.5,1.0,11.908380842,1190.8380842
5,410290016022,39.36014504113159,4.5,1.0,2.6206952275,277.57743198514913
5,410030010011,32.783138582729485,4.5,1.0,0.00230241,0.2366100331131228
5,410191800001,28.7595858113889,4.5,1.0,8.139011974,813.9011974000001
5,410510106002,34.090459730882586,4.5,1.0,6.967444694,696.7444694
5,410359716003,45.51183668947481,4.5,1.0,1.22042477,175.61830932171173
5,410192100005,39.32594894583721,4.5,1.0,2.04840042,204.840042
5,410510037011,37.83984192296112,4.5,1.0,25.15412326,2515.412326
5,410470023033,39.11725850457671,4.5,1.0,8.964617614,896.4617614
5,410510080012,30.495545887904573,4.5,1.0,11.308423998,1130.8423998
5,410290021001,43.09794672777419,4.5,1.0,25.7200914,2572.00914
5,410510092012,22.292391349461216,4.5,1.0,7.031060358,703.1060358000001
5,410333604002,33.83669790781986,4.5,1.0,13.3086411525,1940.548380486807
5,410430308002,36.7605589377842,4.5,1.0,14.85307227,1669.3285879888117
5,410470103064,40.85996914816535,4.5,1.0,4.17170236,417.1702360000001
5,410170019021,39.413487079323396,4.5,1.0,16.0646515975,2365.5567898670515
5,410510079002,44.78231520723143,4.5,1.0,18.260139288,1826.0139288
5,410359718001,47.130457009936556,4.5,1.0,7.200200602,720.0200602
5,410670316093,44.2053598526851,4.5,1.0,35.70199822,3570.199822
5,410050235005,33.481417796397224,4.5,1.0,0.146960455,18.950027876433445
5,410390024011,41.13154623719654,4.5,1.0,36.55050768,3655.050768
5,410319602022,35.80491565704212,4.5,1.0,10.162954905,1142.2658589835414
5,410510079001,35.46495844577462,4.5,1.0,6.241074628,624.1074628
5,410019502002,50.30530829911955,4.5,1.0,0.000624932,0.0624932
6,410670314033,39.47063084638029,4.5,1.0,24.1596532,2415.96532
6,410710308012,31.029897130072474,4.5,1.0,9.1647332325,1160.6156050582424
6,410110003004,37.89674869785248,4.5,1.0,7.46658096,789.7438553906206
6,410510025016,48.95761449777277,4.5,1.0,140.62120208,14062.120207999998
6,410510067011,49.65564915418461,4.5,1.0,71.47416224,7147.416224
6,410390034002,39.72348383632178,4.5,1.0,7.676248982500001,1182.6426543794933
6,410050243041,40.28503109536538,4.5,1.0,0.147555864,14.7555864
6,410170004023,46.143587426107985,4.5,1.0,110.73470738,11073.470738
6,410191200002,44.508938597106706,4.5,1.0,2.737149155,329.0056054323653
6,410670317031,35.070764599074145,4.5,1.0,10.647018176,1064.7018176
6,410599505004,39.784870756958306,4.5,1.0,24.02696728,2402.696728
6,410510049003,40.00744273194887,4.5,1.0,34.84403012,3484.403012
6,410510097011,37.7560613594905,4.5,1.0,1.85779462,185.779462
6,410290004061,42.79686396436453,4.5,1.0,7.8315680325,999.9742179049438
6,410459703005,43.0997958351664,4.5,1.0,2.84123018,284.123018
6,410390025032,39.37632382152978,4.5,1.0,13.2910853425,1893.7005466132794
6,410290004052,44.14765371910412,4.5,1.0,12.9135836775,1625.116578064833
6,410659703003,42.96814562684063,4.5,1.0,10.6133223375,1621.0699824181645
6,410510093012,49.88775743395545,4.5,1.0,13.670083146,1367.0083146
6,410670324102,45.11612739901253,4.5,1.0,4.755301988,475.5301988000001
6,410359713003,29.3957455252662,4.5,1.0,1.36507011,182.85057632171174
6,410710308021,33.20899383335377,4.5,1.0,4.9929016325,952.0240250582425
6,410670321083,41.89867561427929,4.5,1.0,49.97731326,4997.731326
6,410510098031,45.025540592713746,4.5,1.0,9.063794478,906.3794478
6,410670318122,42.30627525756592,4.5,1.0,22.63520604,2263.520604
6,410050218022,37.107754902019295,4.5,1.0,0.086915375,15.947773876433448
6,410670312003,36.224624022066614,4.5,1.0,13.532586284,1353.2586284
6,410510082012,36.42954957595123,4.5,1.0,22.12497572,2212.497572
6,410390019042,44.50924258680045,4.5,1.0,6.3663049225,750.2773661950466
6,410470006003,35.86867245418667,4.5,1.0,7.185547476,718.5547476
6,410050218012,34.21553810517466,4.5,1.0,0.316298056,31.6298056
6,410050219001,35.258597000444645,4.5,1.0,0.087772805,12.687280470991336
6,410670302003,35.18358713869096,4.5,1.0,49.89964536,4989.964536
6,410419503032,36.749550655625555,4.5,1.0,13.872219108,1387.2219108
6,410290001001,21.337452240091704,4.5,1.0,0.8014672374999999,186.61603248514916
6,410050232022,35.851212098916896,4.5,1.0,0.280377398,28.0377398
6,410170002004,30.967716000872016,4.5,1.0,0.0,149.6993959430534
6,410030001003,27.174382621489627,4.5,1.0,0.0039854700000000005,0.8588678808403379
6,410670320053,40.92854979260018,4.5,1.0,6.57584675,657.5846750000001
6,410333614001,48.431123424849936,4.5,1.0,10.612862495,1436.672499278784
6,410170011003,42.27782286131017,4.5,1.0,29.8974539,3856.8950732600474
6,410510089022,34.97863870787542,4.5,1.0,3.35807802,335.80780200000004
6,410670321031,40.87187467580641,4.5,1.0,53.93332348,5393.332348
6,410190900004,28.826707761079323,4.5,1.0,4.7603477575,734.9649685718166
6,410470011002,38.44622204812229,4.5,1.0,18.304701006,1830.4701006
6,410510067021,46.46234027282007,4.5,1.0,26.186222,2618.6222
6,410470016023,25.92982440237588,4.5,1.0,4.2417579275,498.29510586488857
6,410333610002,28.34237564158517,4.5,1.0,5.76745227,897.5195081759996
6,410110001004,38.10921938862627,4.5,1.0,1.0476435275,468.79698376562055
6,410170017004,45.00388115533391,4.5,1.0,16.668000837500003,2395.724251867052
6,410670309001,48.99684569691864,4.5,1.0,8.556172976,855.6172975999999
6,410050225001,27.160864890728167,4.5,1.0,0.08249482000000001,8.292719899625805
6,410050216022,32.58438296146002,4.5,1.0,0.24548416,24.548416
6,410390021021,32.24488312098024,4.5,1.0,3.0375619775000002,583.8402189450466
6,410510104021,39.6308752628794,4.5,1.0,18.037706442,1803.7706442
6,410470016014,38.214945246955594,4.5,1.0,11.08514332,1108.514332
6,410050235001,32.404896253670266,4.5,1.0,0.083402235,12.468751970991336
6,410670318121,36.698034623616216,4.5,1.0,48.31301598,4831.301598
6,410050226053,41.56703507085489,4.5,1.0,0.1581621175,24.064896065513814
6,410510074001,45.892995302632116,4.5,1.0,3.567845622,356.7845622
6,410510038011,40.808747738568464,4.5,1.0,24.14715024,2414.715024
6,410110008002,31.007431778624888,4.5,1.0,8.130596294,813.0596294
6,410390027001,28.51101838415365,4.5,1.0,10.0360929275,1300.6348516294934
6,410170003001,34.49656790470843,4.5,1.0,13.325263155,1651.8764291833113
6,410530202022,32.09998588458049,4.5,1.0,13.346727988,1334.6727988
6,410510098033,39.90520641306766,4.5,1.0,6.292974884,629.2974884
6,410510104091,28.068137452245296,4.5,1.0,12.922801462,1292.2801462
6,410290010011,33.66595942354287,4.5,1.0,8.25459816,1392.167302189833
6,410191500001,38.98939720747171,4.5,1.0,6.002396555000001,797.0674084468167
6,410619701004,26.454274433418426,4.5,1.0,16.976721328,1697.6721328
6,410050222071,44.701217721760685,4.5,1.0,0.39432881,39.432881
6,410390037002,24.917205814596084,4.5,1.0,0.0,142.51461083367016
6,410170008001,34.66879354683855,4.5,1.0,17.3084078725,3068.3772544355925
6,410099705003,48.11483519663401,4.5,1.0,18.8504990225,2619.0295226345925
6,410030106003,37.59762703790245,4.5,1.0,0.0001292995,0.12795450811312278
6,410670310034,24.782411463777567,4.5,1.0,48.23720498,4823.720498000001
6,410670321082,44.04034242983682,4.5,1.0,29.61498662,2961.498662
6,410290006022,34.8093195247365,4.5,1.0,12.341901215,1875.8895591137098
6,410390032012,29.004760369293898,4.5,1.0,12.767705922,1276.7705922
6,410470002003,47.316382045562385,4.5,1.0,6.598837822,659.8837822
6,410159502002,35.523934668835004,4.5,1.0,5.894953082,589.4953082
6,410670315044,38.17033034748531,4.5,1.0,30.23456082,3023.456082
6,410470105022,28.835111551679415,4.5,1.0,21.26118544,2126.118544
6,410710307021,40.39738237472918,4.5,1.0,12.128901576,1212.8901576
6,410470015011,40.393887947218836,4.5,1.0,16.998832108,1699.8832108
6,410390007071,43.737673382956125,4.5,1.0,8.607425688,860.7425688
6,410530202032,39.88331060611359,4.5,1.0,1.604964365,295.59869604843936
6,410219601001,50.1095554922715,4.5,1.0,9.91055864,991.055864
6,410670316131,47.01697322988556,4.5,1.0,22.66335492,2266.335492
6,410510005014,27.5380739647719,4.5,1.0,18.70827555,1870.827555
6,410670315112,36.55908836966372,4.5,1.0,17.276704236,1727.6704236
6,410390009023,28.30913167180578,4.5,1.0,9.56967044,1396.7689745783011
6,410670330003,39.646106387258264,4.5,1.0,17.77842448,1777.842448
6,410470028001,30.459750429601442,4.5,1.0,32.38078402,3238.078402
6,410170019022,54.502289727821186,4.5,1.0,21.132745737500002,3418.6596651350474
6,410470104004,49.38807425774774,4.5,1.0,3.484127762,348.4127762
6,410430305002,29.99014018937622,4.5,1.0,7.103593646,710.3593646
6,410390030002,40.057096490721776,4.5,1.0,18.574575534,1857.4575534
6,410470012001,40.228558708877244,4.5,1.0,22.15898012,2215.898012
6,410290029003,37.35548593257051,4.5,1.0,13.219692839999999,1936.100964861807
6,410390028003,28.387844564218824,4.5,1.0,19.248012,1924.8012
6,410170003002,50.838274777454004,4.5,1.0,3.5557746375,327.4881278180534
6,410050230022,38.448829672118585,4.5,1.0,0.1747808625,26.508118483126644
6,410390022023,38.034911416677275,4.5,1.0,21.64802542,2164.802542
6,410670316162,43.73964514548286,4.5,1.0,18.823159166,1882.3159166
6,410191800004,35.5432101903168,4.5,1.0,1.342848955,259.29059543236536
6,410510001002,35.97546371035511,4.5,1.0,91.44004764,9144.004764
6,410659702003,34.00142916280285,4.5,1.0,13.00101575,1740.4546530431644
6,410510033012,23.74806907507627,4.5,1.0,23.67785416,2367.785416
