id,population,power,lon,lat,ideology
578,1.0,0.46062,-122.64703,45.56651,-1.0
579,1.0,0.46062,-122.64703,45.56651,-1.0
580,1.0,0.46062,-122.64703,45.56651,-1.0
582,1.0,0.46002,-122.64703,45.56651,-1.0
583,1.0,0.46002,-122.64703,45.56651,-1.0
584,1.0,0.46002,-122.64703,45.56651,-1.0
585,1.0,0.46002,-122.64703,45.56651,1.0
586,1.0,0.46002,-122.64703,45.56651,-1.0
588,1.0,0.46002,-122.64703,45.56651,-1.0
590,1.0,0.45919,-122.64703,45.56651,0.0
591,1.0,0.45919,-122.64703,45.56651,-1.0
592,1.0,0.45865,-122.64703,45.56651,0.0
593,1.0,0.45865,-122.64703,45.56651,0.0
594,1.0,0.45528,-122.64703,45.56651,0.0
595,1.0,0.45528,-122.64703,45.56651,0.0
596,1.0,0.45528,-122.64703,45.56651,-1.0
597,1.0,0.45501,-122.64703,45.56651,-1.0
598,1.0,0.45501,-122.64703,45.56651,-1.0
600,1.0,0.45417,-122.68502,45.57413,0.0
601,1.0,0.45415,-122.68502,45.57413,-1.0
602,1.0,0.45415,-122.68502,45.57413,-1.0
603,1.0,0.45407,-122.64703,45.56651,-1.0
604,1.0,0.45407,-122.64703,45.56651,0.0
605,1.0,0.45305,-122.64703,45.56651,0.0
606,1.0,0.45104,-122.64703,45.56651,-1.0
607,1.0,0.45104,-122.64703,45.56651,-1.0
608,1.0,0.45104,-122.64703,45.56651,-1.0
609,1.0,0.45067,-122.68502,45.57413,-1.0
610,1.0,0.45067,-122.68502,45.57413,-1.0
611,1.0,0.45045,-122.64703,45.56651,1.0
612,1.0,0.45045,-122.64703,45.56651,-1.0
613,1.0,0.45045,-122.64703,45.56651,-1.0
614,1.0,0.45045,-122.64703,45.56651,-1.0
615,1.0,0.45025,-122.68502,45.57413,-1.0
616,1.0,0.45025,-122.68502,45.57413,0.0
617,1.0,0.45025,-122.68502,45.57413,-1.0
618,1.0,0.45025,-122.68502,45.57413,0.0
619,1.0,0.44985,-122.64703,45.56651,0.0
620,1.0,0.44985,-122.64703,45.56651,-1.0
621,1.0,0.44985,-122.64703,45.56651,0.0
623,1.0,0.44985,-122.64703,45.56651,-1.0
624,1.0,0.44985,-122.64703,45.56651,-1.0
625,1.0,0.44985,-122.64703,45.56651,-1.0
626,1.0,0.44985,-122.64703,45.56651,1.0
627,1.0,0.44926,-122.68502,45.57413,-1.0
628,1.0,0.44926,-122.68502,45.57413,-1.0
629,1.0,0.44926,-122.68502,45.57413,-1.0
631,1.0,0.44911,-122.64703,45.56651,1.0
632,1.0,0.44911,-122.64703,45.56651,-1.0
633,1.0,0.44827,-122.64703,45.56651,0.0
634,1.0,0.44827,-122.64703,45.56651,-1.0
635,1.0,0.44811,-122.64703,45.56651,-1.0
636,1.0,0.44811,-122.64703,45.56651,-1.0
637,1.0,0.44811,-122.64703,45.56651,0.0
638,1.0,0.44811,-122.64703,45.56651,1.0
639,1.0,0.44811,-122.64703,45.56651,-1.0
640,1.0,0.44792,-122.64703,45.56651,-1.0
641,1.0,0.44792,-122.64703,45.56651,0.0
642,1.0,0.44629,-122.64703,45.56651,-1.0
643,1.0,0.44593,-122.64703,45.56651,-1.0
644,1.0,0.44593,-122.64703,45.56651,-1.0
645,1.0,0.44593,-122.64703,45.56651,-1.0
646,1.0,0.44505,-122.64703,45.56651,-1.0
648,1.0,0.44465,-122.68502,45.57413,0.0
649,1.0,0.44465,-122.68502,45.57413,-1.0
650,1.0,0.44465,-122.68502,45.57413,0.0
651,1.0,0.44465,-122.68502,45.57413,-1.0
652,1.0,0.44465,-122.68502,45.57413,0.0
653,1.0,0.44465,-122.68502,45.57413,-1.0
654,1.0,0.44311,-122.64703,45.56651,-1.0
655,1.0,0.44311,-122.64703,45.56651,0.0
656,1.0,0.44311,-122.64703,45.56651,0.0
657,1.0,0.44311,-122.64703,45.56651,-1.0
658,1.0,0.44311,-122.64703,45.56651,-1.0
660,1.0,0.44285,-122.68502,45.57413,1.0
661,1.0,0.44273,-122.68502,45.57413,-1.0
662,1.0,0.44273,-122.68502,45.57413,0.0
663,1.0,0.44273,-122.68502,45.57413,0.0
664,1.0,0.44195,-122.64703,45.56651,-1.0
665,1.0,0.44168,-122.68502,45.57413,-1.0
666,1.0,0.44163,-122.64703,45.56651,0.0
667,1.0,0.44163,-122.64703,45.56651,0.0
668,1.0,0.44163,-122.64703,45.56651,0.0
669,1.0,0.44013,-122.64703,45.56651,-1.0
671,1.0,0.44013,-122.64703,45.56651,-1.0
672,1.0,0.43937,-122.68502,45.57413,-1.0
675,1.0,0.43643,-122.68502,45.57413,0.0
676,1.0,0.43643,-122.68502,45.57413,0.0
677,1.0,0.43636,-122.64703,45.56651,-1.0
678,1.0,0.43636,-122.64703,45.56651,-1.0
679,1.0,0.43636,-122.64703,45.56651,0.0
680,1.0,0.43636,-122.64703,45.56651,-1.0
681,1.0,0.43633,-122.64703,45.56651,0.0
682,1.0,0.43633,-122.64703,45.56651,-1.0
683,1.0,0.43586,-122.64703,45.56651,-1.0
684,1.0,0.43403,-122.64703,45.56651,-1.0
685,1.0,0.43403,-122.64703,45.56651,-1.0
686,1.0,0.4327,-122.64703,45.56651,-1.0
688,1.0,0.43123,-122.64703,45.56651,-1.0
689,1.0,0.43123,-122.64703,45.56651,0.0
690,1.0,0.43123,-122.64703,45.56651,-1.0
691,1.0,0.4307,-122.68502,45.57413,0.0
692,1.0,0.4307,-122.68502,45.57413,-1.0
693,1.0,0.43063,-122.68502,45.57413,0.0
694,1.0,0.43063,-122.68502,45.57413,0.0
695,1.0,0.43063,-122.68502,45.57413,0.0
696,1.0,0.43063,-122.68502,45.57413,0.0
697,1.0,0.43063,-122.68502,45.57413,-1.0
698,1.0,0.43035,-122.64703,45.56651,-1.0
699,1.0,0.43035,-122.64703,45.56651,-1.0
701,1.0,0.42798,-122.64703,45.56651,-1.0
702,1.0,0.42798,-122.64703,45.56651,-1.0
703,1.0,0.42798,-122.64703,45.56651,0.0
704,1.0,0.4279,-122.64703,45.56651,0.0
705,1.0,0.4279,-122.64703,45.56651,-1.0
706,1.0,0.4279,-122.64703,45.56651,-1.0
707,1.0,0.42609,-122.64703,45.56651,-1.0
708,1.0,0.42609,-122.64703,45.56651,-1.0
709,1.0,0.42601,-122.64703,45.56651,-1.0
710,1.0,0.42601,-122.64703,45.56651,-1.0
711,1.0,0.42463,-122.64703,45.56651,-1.0
712,1.0,0.42463,-122.64703,45.56651,-1.0
713,1.0,0.42463,-122.64703,45.56651,0.0
714,1.0,0.42463,-122.64703,45.56651,0.0
715,1.0,0.42463,-122.64703,45.56651,0.0
716,1.0,0.42463,-122.64703,45.56651,1.0
717,1.0,0.42463,-122.64703,45.56651,-1.0
718,1.0,0.42463,-122.64703,45.56651,-1.0
719,1.0,0.4244,-122.64703,45.56651,0.0
720,1.0,0.42427,-122.68502,45.57413,0.0
721,1.0,0.42399,-122.64703,45.56651,0.0
722,1.0,0.42399,-122.64703,45.56651,-1.0
723,1.0,0.42399,-122.64703,45.56651,-1.0
724,1.0,0.42399,-122.64703,45.56651,-1.0
727,1.0,0.42359,-122.64703,45.56651,-1.0
728,1.0,0.42211,-122.64703,45.56651,-1.0
729,1.0,0.42211,-122.64703,45.56651,-1.0
730,1.0,0.42211,-122.64703,45.56651,0.0
731,1.0,0.42169,-122.64703,45.56651,-1.0
732,1.0,0.42169,-122.64703,45.56651,-1.0
733,1.0,0.42024,-122.64703,45.56651,-1.0
734,1.0,0.42024,-122.64703,45.56651,-1.0
735,1.0,0.42024,-122.64703,45.56651,-1.0
736,1.0,0.41986,-122.64703,45.56651,-1.0
737,1.0,0.41986,-122.64703,45.56651,-1.0
738,1.0,0.41986,-122.64703,45.56651,-1.0
739,1.0,0.41986,-122.64703,45.56651,-1.0
740,1.0,0.4181,-122.64703,45.56651,-1.0
741,1.0,0.41773,-122.64703,45.56651,-1.0
742,1.0,0.41578,-122.68502,45.57413,-1.0
743,1.0,0.41578,-122.68502,45.57413,-1.0
744,1.0,0.41578,-122.68502,45.57413,-1.0
745,1.0,0.41499,-122.64703,45.56651,1.0
746,1.0,0.41499,-122.64703,45.56651,0.0
747,1.0,0.41495,-122.64703,45.56651,-1.0
749,1.0,0.4142,-122.64703,45.56651,-1.0
750,1.0,0.4142,-122.64703,45.56651,-1.0
751,1.0,0.4142,-122.64703,45.56651,0.0
753,1.0,0.4142,-122.64703,45.56651,-1.0
754,1.0,0.41384,-122.64703,45.56651,-1.0
755,1.0,0.41384,-122.64703,45.56651,-1.0
756,1.0,0.41384,-122.64703,45.56651,-1.0
757,1.0,0.41312,-122.68502,45.57413,0.5
758,1.0,0.41312,-122.68502,45.57413,0.0
759,1.0,0.41312,-122.68502,45.57413,-1.0
760,1.0,0.41312,-122.68502,45.57413,-1.0
762,1.0,0.41312,-122.68502,45.57413,-1.0
763,1.0,0.41312,-122.68502,45.57413,-1.0
764,1.0,0.41312,-122.68502,45.57413,0.0
765,1.0,0.41312,-122.68502,45.57413,-1.0
766,1.0,0.4131,-122.68502,45.57413,0.0
767,1.0,0.4131,-122.68502,45.57413,1.0
768,1.0,0.41208,-122.64703,45.56651,-1.0
769,1.0,0.41208,-122.64703,45.56651,0.0
770,1.0,0.41208,-122.64703,45.56651,-1.0
771,1.0,0.41193,-122.68502,45.57413,-1.0
774,1.0,0.41081,-122.68502,45.57413,-1.0
775,1.0,0.41081,-122.68502,45.57413,-1.0
776,1.0,0.40976,-122.64703,45.56651,-1.0
777,1.0,0.40976,-122.64703,45.56651,-1.0
778,1.0,0.40962,-122.64703,45.56651,-1.0
780,1.0,0.40935,-122.64703,45.56651,-1.0
781,1.0,0.40861,-122.68502,45.57413,-1.0
782,1.0,0.40861,-122.68502,45.57413,-1.0
783,1.0,0.40778,-122.64703,45.56651,0.0
785,1.0,0.40519,-122.68502,45.57413,0.0
786,1.0,0.40519,-122.68502,45.57413,-1.0
787,1.0,0.40519,-122.68502,45.57413,-1.0
788,1.0,0.40519,-122.68502,45.57413,0.0
789,1.0,0.40473,-122.68502,45.57413,-1.0
790,1.0,0.40437,-122.68502,45.57413,-1.0
791,1.0,0.40381,-122.68502,45.57413,-1.0
792,1.0,0.40381,-122.68502,45.57413,-1.0
793,1.0,0.40381,-122.68502,45.57413,-1.0
794,1.0,0.4037,-122.68502,45.57413,-1.0
795,1.0,0.4037,-122.68502,45.57413,0.0
796,1.0,0.4037,-122.68502,45.57413,-1.0
797,1.0,0.4037,-122.68502,45.57413,0.0
799,1.0,0.40131,-122.68502,45.57413,-1.0
800,1.0,0.40131,-122.68502,45.57413,-1.0
801,1.0,0.40123,-122.64703,45.56651,-1.0
802,1.0,0.40123,-122.64703,45.56651,-1.0
803,1.0,0.40123,-122.64703,45.56651,-1.0
804,1.0,0.3998,-122.64703,45.56651,-1.0
805,1.0,0.3998,-122.64703,45.56651,0.0
806,1.0,0.39945,-122.68502,45.57413,0.0
807,1.0,0.39945,-122.68502,45.57413,1.0
808,1.0,0.39945,-122.68502,45.57413,-1.0
809,1.0,0.39945,-122.68502,45.57413,0.0
811,1.0,0.39835,-122.64703,45.56651,-1.0
812,1.0,0.39835,-122.64703,45.56651,-1.0
813,1.0,0.39835,-122.64703,45.56651,-1.0
814,1.0,0.39834,-122.64703,45.56651,0.0
815,1.0,0.39834,-122.64703,45.56651,-1.0
816,1.0,0.39785,-122.68502,45.57413,-1.0
817,1.0,0.39785,-122.68502,45.57413,-1.0
818,1.0,0.39785,-122.68502,45.57413,-1.0
819,1.0,0.39746,-122.64703,45.56651,1.0
820,1.0,0.39746,-122.64703,45.56651,-1.0
821,1.0,0.39677,-122.68502,45.57413,-1.0
822,1.0,0.39677,-122.68502,45.57413,-1.0
825,1.0,0.39399,-122.68502,45.57413,-1.0
826,1.0,0.39399,-122.68502,45.57413,-1.0
827,1.0,0.39399,-122.68502,45.57413,-1.0
828,1.0,0.39399,-122.68502,45.57413,-1.0
829,1.0,0.39399,-122.68502,45.57413,-1.0
830,1.0,0.39399,-122.68502,45.57413,-1.0
831,1.0,0.39266,-122.64703,45.56651,0.0
833,1.0,0.39262,-122.68502,45.57413,-1.0
834,1.0,0.39262,-122.68502,45.57413,-1.0
836,1.0,0.39188,-122.64703,45.56651,-1.0
837,1.0,0.39188,-122.64703,45.56651,-1.0
839,1.0,0.39073,-122.64703,45.56651,-1.0
840,1.0,0.39073,-122.64703,45.56651,-1.0
841,1.0,0.39073,-122.64703,45.56651,-1.0
842,1.0,0.39073,-122.64703,45.56651,-1.0
843,1.0,0.38972,-122.68502,45.57413,0.0
844,1.0,0.38972,-122.68502,45.57413,0.0
845,1.0,0.38812,-122.64703,45.56651,1.0
846,1.0,0.38812,-122.64703,45.56651,1.0
847,1.0,0.3861,-122.68502,45.57413,-1.0
848,1.0,0.38558,-122.68502,45.57413,0.0
849,1.0,0.38472,-122.64703,45.56651,-1.0
851,1.0,0.38385,-122.64703,45.56651,0.0
852,1.0,0.38385,-122.64703,45.56651,-1.0
853,1.0,0.38385,-122.64703,45.56651,-1.0
854,1.0,0.38382,-122.64703,45.56651,-1.0
855,1.0,0.38382,-122.64703,45.56651,-1.0
856,1.0,0.38382,-122.64703,45.56651,-1.0
857,1.0,0.38382,-122.64703,45.56651,0.0
858,1.0,0.38382,-122.64703,45.56651,0.0
859,1.0,0.38382,-122.64703,45.56651,-1.0
860,1.0,0.38268,-122.68502,45.57413,0.0
862,1.0,0.38146,-122.64703,45.56651,-1.0
863,1.0,0.38022,-122.68502,45.57413,-1.0
864,1.0,0.38022,-122.68502,45.57413,0.0
865,1.0,0.38022,-122.68502,45.57413,0.0
866,1.0,0.38022,-122.68502,45.57413,0.0
868,1.0,0.37873,-122.68502,45.57413,-1.0
869,1.0,0.37873,-122.68502,45.57413,0.0
870,1.0,0.37818,-122.68502,45.57413,-1.0
871,1.0,0.37818,-122.68502,45.57413,-1.0
872,1.0,0.37658,-122.64703,45.56651,0.0
873,1.0,0.37658,-122.64703,45.56651,0.0
874,1.0,0.37658,-122.64703,45.56651,0.0
875,1.0,0.37658,-122.64703,45.56651,0.0
876,1.0,0.37658,-122.64703,45.56651,-1.0
877,1.0,0.37658,-122.64703,45.56651,0.0
878,1.0,0.37579,-122.64703,45.56651,-1.0
879,1.0,0.37525,-122.68502,45.57413,0.0
880,1.0,0.37489,-122.68502,45.57413,0.0
881,1.0,0.37489,-122.68502,45.57413,-1.0
882,1.0,0.37489,-122.68502,45.57413,0.0
883,1.0,0.37476,-122.64703,45.56651,0.0
884,1.0,0.37476,-122.64703,45.56651,0.0
885,1.0,0.37476,-122.64703,45.56651,0.0
886,1.0,0.37476,-122.64703,45.56651,-1.0
887,1.0,0.37476,-122.64703,45.56651,0.0
888,1.0,0.37476,-122.64703,45.56651,0.0
890,1.0,0.37426,-122.68502,45.57413,-1.0
892,1.0,0.37217,-122.64703,45.56651,0.0
893,1.0,0.372,-122.64703,45.56651,-1.0
894,1.0,0.372,-122.64703,45.56651,-1.0
895,1.0,0.372,-122.64703,45.56651,-1.0
896,1.0,0.37145,-122.64703,45.56651,-1.0
897,1.0,0.37145,-122.64703,45.56651,-1.0
898,1.0,0.36865,-122.68502,45.57413,-1.0
899,1.0,0.36865,-122.68502,45.57413,-1.0
900,1.0,0.36834,-122.64703,45.56651,0.0
901,1.0,0.36789,-122.68502,45.57413,-1.0
902,1.0,0.36789,-122.68502,45.57413,-1.0
903,1.0,0.36748,-122.68502,45.57413,1.0
904,1.0,0.36649,-122.64703,45.56651,-1.0
905,1.0,0.36649,-122.64703,45.56651,-1.0
906,1.0,0.36649,-122.64703,45.56651,-1.0
907,1.0,0.36649,-122.68502,45.57413,1.0
908,1.0,0.36649,-122.68502,45.57413,-1.0
909,1.0,0.36649,-122.68502,45.57413,0.0
910,1.0,0.36649,-122.68502,45.57413,-1.0
911,1.0,0.36649,-122.68502,45.57413,-1.0
912,1.0,0.36631,-122.68502,45.57413,1.0
913,1.0,0.36631,-122.68502,45.57413,-1.0
915,1.0,0.36543,-122.64703,45.56651,-1.0
916,1.0,0.36543,-122.64703,45.56651,-1.0
917,1.0,0.36543,-122.64703,45.56651,-1.0
918,1.0,0.36543,-122.64703,45.56651,-1.0
919,1.0,0.36485,-122.68502,45.57413,1.0
920,1.0,0.36485,-122.68502,45.57413,0.0
921,1.0,0.36485,-122.68502,45.57413,-1.0
922,1.0,0.36398,-122.68502,45.57413,0.0
923,1.0,0.36398,-122.68502,45.57413,0.0
924,1.0,0.36154,-122.68502,45.57413,-1.0
925,1.0,0.36154,-122.68502,45.57413,-1.0
926,1.0,0.36154,-122.68502,45.57413,-1.0
927,1.0,0.36154,-122.68502,45.57413,-1.0
928,1.0,0.36154,-122.68502,45.57413,0.0
929,1.0,0.36028,-122.68502,45.57413,0.0
930,1.0,0.36028,-122.68502,45.57413,0.0
932,1.0,0.35789,-122.64703,45.56651,-1.0
933,1.0,0.35579,-122.64703,45.56651,-1.0
934,1.0,0.35505,-122.68502,45.57413,-1.0
935,1.0,0.35324,-122.68502,45.57413,0.0
936,1.0,0.35324,-122.68502,45.57413,0.0
937,1.0,0.35324,-122.68502,45.57413,0.0
938,1.0,0.35162,-122.64703,45.56651,0.0
939,1.0,0.35063,-122.68502,45.57413,-1.0
940,1.0,0.35063,-122.68502,45.57413,0.0
941,1.0,0.35063,-122.68502,45.57413,-1.0
944,1.0,0.35005,-122.68502,45.57413,-1.0
945,1.0,0.35005,-122.68502,45.57413,1.0
946,1.0,0.35005,-122.68502,45.57413,-1.0
947,1.0,0.35005,-122.68502,45.57413,0.0
948,1.0,0.35005,-122.68502,45.57413,-1.0
949,1.0,0.35005,-122.68502,45.57413,0.0
951,1.0,0.34384,-122.64703,45.56651,-1.0
952,1.0,0.34384,-122.64703,45.56651,0.0
953,0.807,0.34128,-122.64703,45.56651,0.0
954,0.807,0.34128,-122.64703,45.56651,0.0
956,0.805,0.34095,-122.64703,45.56651,-1.0
957,0.805,0.34095,-122.64703,45.56651,0.0
958,0.805,0.34095,-122.64703,45.56651,-1.0
959,0.805,0.34095,-122.64703,45.56651,-1.0
960,1.0,0.34087,-122.68502,45.57413,-1.0
961,1.0,0.34087,-122.68502,45.57413,-1.0
962,1.0,0.34087,-122.68502,45.57413,-1.0
963,1.0,0.34066,-122.68502,45.57413,-1.0
966,0.797,0.34018,-122.64703,45.56651,0.0
967,0.797,0.34018,-122.64703,45.56651,0.0
968,0.797,0.34018,-122.64703,45.56651,0.0
969,0.797,0.34018,-122.64703,45.56651,-1.0
970,1.0,0.3398,-122.64703,45.56651,0.0
971,1.0,0.3398,-122.64703,45.56651,0.0
972,1.0,0.3398,-122.64703,45.56651,-1.0
975,1.0,0.33796,-122.64703,45.56651,-1.0
976,1.0,0.33796,-122.64703,45.56651,0.0
977,1.0,0.33744,-122.64703,45.56651,-1.0
978,1.0,0.33744,-122.64703,45.56651,-1.0
979,1.0,0.33744,-122.64703,45.56651,1.0
980,1.0,0.33744,-122.64703,45.56651,0.0
981,1.0,0.33672,-122.68502,45.57413,-1.0
984,1.0,0.33484,-122.68502,45.57413,0.0
985,1.0,0.33484,-122.68502,45.57413,0.0
986,1.0,0.33484,-122.68502,45.57413,-1.0
987,1.0,0.33377,-122.64703,45.56651,-1.0
988,1.0,0.33377,-122.64703,45.56651,-1.0
990,1.0,0.33008,-122.64703,45.56651,-1.0
991,1.0,0.33008,-122.64703,45.56651,1.0
992,1.0,0.33008,-122.64703,45.56651,0.0
993,1.0,0.33008,-122.64703,45.56651,-1.0
994,1.0,0.33008,-122.64703,45.56651,1.0
996,1.0,0.32567,-122.64703,45.56651,0.0
997,1.0,0.32567,-122.64703,45.56651,-1.0
999,1.0,0.32077,-122.68502,45.57413,0.0
1009,1.0,0.31635,-122.64703,45.56651,0.0
1010,1.0,0.31635,-122.64703,45.56651,0.0
1011,1.0,0.31635,-122.64703,45.56651,1.0
1012,1.0,0.31635,-122.64703,45.56651,0.0
1013,1.0,0.31394,-122.64703,45.56651,-1.0
1014,1.0,0.31346,-122.64703,45.56651,0.0
1015,1.0,0.31346,-122.64703,45.56651,-1.0
1019,1.0,0.3096,-122.64703,45.56651,0.0
1020,1.0,0.30956,-122.68502,45.57413,-1.0
1021,1.0,0.30956,-122.68502,45.57413,-1.0
1022,1.0,0.30956,-122.68502,45.57413,-1.0
1023,1.0,0.30956,-122.68502,45.57413,0.0
1027,1.0,0.30825,-122.64703,45.56651,0.0
1028,1.0,0.30822,-122.68502,45.57413,0.0
1029,1.0,0.30822,-122.68502,45.57413,-1.0
1031,1.0,0.30789,-122.68502,45.57413,-1.0
1032,1.0,0.30789,-122.68502,45.57413,-1.0
1033,1.0,0.30789,-122.68502,45.57413,-1.0
1034,1.0,0.30789,-122.68502,45.57413,-1.0
1036,1.616,0.305295,-122.64703,45.56651,-1.0
1037,1.616,0.305295,-122.64703,45.56651,-1.0
1038,1.616,0.305295,-122.64703,45.56651,-1.0
1039,1.0,0.30345,-122.68502,45.57413,0.0
1040,1.0,0.30345,-122.68502,45.57413,-1.0
1041,1.0,0.30345,-122.68502,45.57413,-1.0
1048,1.0,0.298,-122.64703,45.56651,1.0
1058,1.0,0.2954,-122.68502,45.57413,-1.0
1059,1.0,0.2954,-122.68502,45.57413,0.0
1064,1.0,0.29327,-122.68502,45.57413,-1.0
1065,1.0,0.29327,-122.68502,45.57413,-1.0
1066,1.0,0.29312,-122.68502,45.57413,0.0
1067,0.915,0.29234,-122.68502,45.57413,-1.0
1068,0.915,0.29234,-122.68502,45.57413,-1.0
1069,0.915,0.29234,-122.68502,45.57413,-1.0
1070,1.0,0.29182,-122.68502,45.57413,0.0
1071,1.0,0.29182,-122.68502,45.57413,0.0
1074,1.0,0.291,-122.68502,45.57413,0.0
1075,1.0,0.291,-122.68502,45.57413,0.0
1076,0.915,0.29052,-122.68502,45.57413,-1.0
1077,0.915,0.29052,-122.68502,45.57413,-1.0
1078,0.915,0.29052,-122.68502,45.57413,-1.0
1079,1.0,0.28952,-122.64703,45.56651,0.0
1080,1.0,0.28952,-122.64703,45.56651,0.0
1081,1.0,0.28952,-122.64703,45.56651,0.0
1090,1.0,0.28534,-122.68502,45.57413,0.0
1092,0.623,0.28487,-122.68502,45.57413,-1.0
1104,1.0,0.28115,-122.64703,45.56651,0.0
1143,1.0,0.26561,-122.64703,45.56651,-1.0
1144,1.0,0.26561,-122.64703,45.56651,-1.0
1145,0.69,0.26481,-122.64703,45.56651,0.0
1146,0.69,0.26481,-122.64703,45.56651,-1.0
1147,0.69,0.26481,-122.64703,45.56651,-1.0
1148,0.69,0.26481,-122.64703,45.56651,0.0
1149,0.69,0.26481,-122.64703,45.56651,-1.0
1151,1.0,0.26298,-122.68502,45.57413,-1.0
1152,1.0,0.26298,-122.68502,45.57413,0.0
1159,1.0,0.26183,-122.64703,45.56651,1.0
1160,1.0,0.26183,-122.64703,45.56651,0.0
1161,1.0,0.26183,-122.64703,45.56651,0.0
1162,1.0,0.26183,-122.64703,45.56651,0.5
1178,1.0,0.2578,-122.64703,45.56651,-1.0
1179,1.0,0.2578,-122.64703,45.56651,-1.0
1189,1.0,0.25484,-122.68502,45.57413,-1.0
1190,1.0,0.25484,-122.68502,45.57413,0.0
1191,1.0,0.25484,-122.68502,45.57413,-1.0
1200,0.999,0.25022,-122.68502,45.57413,0.0
1216,0.672,0.23894,-122.64703,45.56651,-1.0
1228,1.249,0.23161,-122.68502,45.57413,-1.0
1229,1.249,0.23161,-122.68502,45.57413,-1.0
1233,0.722,0.22965,-122.68502,45.57413,-1.0
1234,0.722,0.22965,-122.68502,45.57413,0.0
1238,1.0,0.22936,-122.64703,45.56651,-1.0
1268,0.805,0.22608,-122.64703,45.56651,0.0
1284,0.869,0.22305,-122.68502,45.57413,0.0
1295,2.642,0.21974666666666665,-122.68502,45.57413,-1.0
1296,2.642,0.21974666666666665,-122.68502,45.57413,1.0
1297,0.655,0.21926,-122.68502,45.57413,-1.0
1298,0.655,0.21926,-122.68502,45.57413,0.0
1306,1.0,0.21788,-122.68502,45.57413,-1.0
1307,1.0,0.21783,-122.64703,45.56651,0.0
1320,0.62,0.21383,-122.68502,45.57413,-1.0
1321,0.62,0.21383,-122.68502,45.57413,0.0
1326,0.591,0.20933,-122.68502,45.57413,-1.0
1327,0.591,0.20933,-122.68502,45.57413,0.0
1343,0.646,0.20358,-122.68502,45.57413,0.0
1346,0.795,0.20336,-122.68502,45.57413,-1.0
1350,0.634,0.20241,-122.64703,45.56651,0.0
1358,2.787,0.20038666666666666,-122.68502,45.57413,-1.0
1359,2.787,0.20038666666666666,-122.68502,45.57413,1.0
1360,1.577,0.200295,-122.68502,45.57413,0.0
1361,1.577,0.200295,-122.68502,45.57413,0.0
1362,1.577,0.200295,-122.68502,45.57413,0.0
1363,1.577,0.200295,-122.68502,45.57413,-1.0
1364,1.577,0.200295,-122.68502,45.57413,0.0
1365,1.577,0.200295,-122.68502,45.57413,0.0
1366,1.577,0.200295,-122.68502,45.57413,-1.0
1367,1.577,0.200295,-122.68502,45.57413,0.0
1370,1.577,0.200295,-122.68502,45.57413,-1.0
1371,1.577,0.200295,-122.68502,45.57413,0.0
1372,1.577,0.200295,-122.68502,45.57413,0.0
1373,1.577,0.200295,-122.68502,45.57413,0.0
1374,1.577,0.200295,-122.68502,45.57413,-1.0
1375,1.577,0.200295,-122.68502,45.57413,-1.0
1376,1.577,0.200295,-122.68502,45.57413,0.0
1377,1.577,0.200295,-122.68502,45.57413,0.0
1378,1.577,0.200295,-122.68502,45.57413,0.0
1379,0.635,0.20014,-122.64703,45.56651,0.0
1393,0.614,0.19689,-122.64703,45.56651,0.0
1402,1.152,0.1952,-122.64703,45.56651,-1.0
1403,1.152,0.1952,-122.64703,45.56651,-1.0
1404,1.152,0.195185,-122.64703,45.56651,-1.0
1405,1.152,0.195185,-122.64703,45.56651,-1.0
1406,1.152,0.195185,-122.64703,45.56651,-1.0
1407,1.152,0.195185,-122.64703,45.56651,-1.0
1409,0.724,0.19334,-122.68502,45.57413,-1.0
1410,0.724,0.19334,-122.68502,45.57413,-1.0
1411,0.587,0.19271,-122.64703,45.56651,0.0
1412,0.587,0.19271,-122.64703,45.56651,0.0
1417,1.628,0.18817,-122.68502,45.57413,-1.0
1422,0.586,0.18567,-122.68502,45.57413,0.0
1426,0.565,0.18289,-122.68502,45.57413,0.0
1429,0.52,0.18233,-122.64703,45.56651,0.0
1430,0.52,0.18233,-122.64703,45.56651,0.0
1434,0.636,0.18091,-122.68502,45.57413,-1.0
1438,0.681,0.17998,-122.64703,45.56651,-1.0
1439,0.681,0.17998,-122.64703,45.56651,-1.0
1440,0.681,0.17998,-122.64703,45.56651,-1.0
1441,0.681,0.17998,-122.64703,45.56651,0.0
1444,1.2,0.179475,-122.64703,45.56651,-1.0
1445,1.2,0.179475,-122.64703,45.56651,-1.0
1451,0.533,0.17865,-122.68502,45.57413,0.0
1452,0.532,0.17852,-122.68502,45.57413,0.0
1453,0.525,0.17759,-122.68502,45.57413,0.0
1457,0.605,0.17654,-122.68502,45.57413,-1.0
1458,2.667,0.17636666666666664,-122.68502,45.57413,-1.0
1459,2.667,0.17636666666666664,-122.68502,45.57413,1.0
1461,0.513,0.176,-122.68502,45.57413,0.0
1466,2.642,0.17550333333333334,-122.68502,45.57413,-1.0
1467,2.642,0.17550333333333334,-122.68502,45.57413,1.0
1470,0.562,0.17508,-122.68502,45.57413,-1.0
1471,5.452,0.17482333333333333,-122.64703,45.56651,-1.0
1472,5.452,0.17482333333333333,-122.64703,45.56651,0.0
1473,5.452,0.17482333333333333,-122.64703,45.56651,0.0
1474,5.452,0.17482333333333333,-122.64703,45.56651,-1.0
1483,0.554,0.17392,-122.68502,45.57413,-1.0
